"","FIPS","State","Year","Month","Pop","LborForce","%ofPop","Total E","%Emp","TotalU","UnempRate","InitialClaims","FirstPayments","WeeksClaimed","WeeksCompensated","AvgWklyBenefit","BenefitsPaid","FinalPayments","case_count","death_count","fullvaccine_count","hospitalized_count"
"369",19,"Iowa",2020,9,2480410,1632810,65.8,1556751,62.8,76059,4.7,22890,7880,247528,257231,364.34,84483435,15136,24548,228,0,10468
"370",19,"Iowa",2020,10,2481099,1630576,65.7,1561396,62.9,69180,4.2,19636,5384,169017,142549,379.82,47949695,9640,34985,364,0,15869
"371",19,"Iowa",2020,11,2481531,1625043,65.5,1560883,62.9,64160,3.9,25649,6384,171805,111741,392.27,38714617,5517,103251,672,0,34838
"372",19,"Iowa",2020,12,2481817,1619441,65.3,1559562,62.8,59879,3.7,38918,12281,166451,155078,408.25,56995557,5750,52447,1427,0,25985
"373",19,"Iowa",2021,1,2482022,1625153,65.5,1567143,63.1,58010,3.6,25093,14961,186704,156961,425.24,61685216,3964,39609,806,0,16677
"374",19,"Iowa",2021,2,2481881,1630927,65.7,1570232,63.3,60695,3.7,21693,10439,191187,162019,431.71,65275485,3277,18163,841,0,8304
"375",19,"Iowa",2021,3,2482030,1637966,66,1577148,63.5,60818,3.7,24052,8539,196354,167349,430.85,67792633,3722,14816,293,445162,6036
"376",19,"Iowa",2021,4,2482253,1641196,66.1,1579035,63.6,62161,3.8,22145,7935,126109,97820,423.73,38213174,2442,13787,207,443966,6766
"377",19,"Iowa",2021,5,2482658,1648026,66.4,1584024,63.8,64002,3.9,14329,5238,103489,75625,411.4,28312773,1734,7537,120,346190,6807
"378",19,"Iowa",2021,6,2483247,1654560,66.6,1587921,63.9,66639,4,9595,5128,108133,82559,401.62,30673186,1943,2390,82,136734,4828
"379",19,"Iowa",2021,7,2483870,1661401,66.9,1593785,64.2,67616,4.1,8362,3710,73069,61116,396.97,22806572,1711,4826,45,57591,6011
"380",19,"Iowa",2021,8,2484587,1660533,66.8,1592528,64.1,68005,4.1,7754,3773,70977,53530,402.9,20269114,1609,23464,83,61874,13520
"381",19,"Iowa",2021,9,2485391,1660826,66.8,1594628,64.2,66198,4,7176,3118,42501,43795,427.8,17623448,1445,45454,240,74569,19292
"382",19,"Iowa",2021,10,2486126,1660994,66.8,1596199,64.2,64795,3.9,8304,2547,36117,30443,443.58,12766521,908,36073,425,50964,19047
"383",19,"Iowa",2021,11,2486566,1661259,66.8,1599566,64.3,61693,3.7,9982,2691,48200,29593,445.8,12513463,804,38372,426,35540,16918
"384",19,"Iowa",2021,12,2486883,1662672,66.9,1604765,64.5,57907,3.5,17762,7560,62543,61696,451.6,26730595,1103,48636,472,72211,24171
"385",20,"Kansas",2020,1,2232550,1500177,67.2,1453029,65.1,47148,3.1,10128,4492,47458,36492,401.9,14287921,1024,0,0,0,0
"386",20,"Kansas",2020,2,2232676,1498044,67.1,1450486,65,47558,3.2,6836,3338,48039,38270,404.24,15148629,920,0,0,0,5
"387",20,"Kansas",2020,3,2233058,1495882,67,1448406,64.9,47476,3.2,103119,17560,83086,59120,393.05,22658227,1295,275,4,0,91
"388",20,"Kansas",2020,4,2233522,1485985,66.5,1298910,58.2,187075,12.6,120681,88537,431433,357769,360.62,126408084,1420,3188,118,0,4590
"389",20,"Kansas",2020,5,2233534,1488938,66.7,1354666,60.7,134272,9,47905,88537,433566,415321,344.13,139286355,1055,6124,82,0,6766
"390",20,"Kansas",2020,6,2233723,1481232,66.3,1377977,61.7,103255,7,40055,21882,424642,396616,337.27,129036271,2927,4269,61,0,5486
"391",20,"Kansas",2020,7,2233951,1497429,67,1398770,62.6,98659,6.6,44159,24895,348886,323282,341.1,106432784,5731,12798,76,0,9106
"392",20,"Kansas",2020,8,2234666,1509706,67.6,1415790,63.4,93916,6.2,60275,11275,300649,250684,341.68,82870532,6618,14700,105,0,10687
"393",20,"Kansas",2020,9,2235531,1472356,65.9,1382202,61.8,90154,6.1,65763,14209,210461,242102,355.53,83306098,13555,17337,200,0,9851
"394",20,"Kansas",2020,10,2236251,1508097,67.4,1437158,64.3,70939,4.7,73452,20018,179523,154951,380.55,56897844,10262,24213,357,0,14395
"395",20,"Kansas",2020,11,2236775,1513503,67.7,1442525,64.5,70978,4.7,85582,27140,240815,148075,406.89,58717466,5574,70328,514,0,28225
"396",20,"Kansas",2020,12,2237175,1518416,67.9,1446860,64.7,71556,4.7,153931,68376,331123,331758,429.64,140730626,5528,65150,1067,0,36051
"397",20,"Kansas",2021,1,2237486,1502248,67.1,1450464,64.8,51784,3.4,303581,68376,329261,288200,432.77,123690253,3264,57117,1132,0,28374
"398",20,"Kansas",2021,2,2237550,1508461,67.4,1451324,64.9,57137,3.8,25611,3445,50828,38822,412.97,15693181,1030,20534,988,0,13805
"399",20,"Kansas",2021,3,2237761,1510302,67.5,1453986,65,56316,3.7,12931,5692,97580,72359,417.56,29561999,2378,7881,194,248680,7480
"400",20,"Kansas",2021,4,2238102,1508524,67.4,1455771,65,52753,3.5,14240,2473,60055,40992,418.79,16738002,985,6323,122,423682,5573
"401",20,"Kansas",2021,5,2238596,1509721,67.4,1456990,65.1,52731,3.5,11274,3377,55869,46715,413.97,18845325,1111,5483,92,224474,5576
"402",20,"Kansas",2021,6,2239242,1512091,67.5,1456073,65,56018,3.7,8856,3209,67112,55433,409.69,22149601,1290,3277,74,102117,4121
"403",20,"Kansas",2021,7,2239926,1514491,67.6,1456754,65,57737,3.8,11244,3192,56567,55281,406.37,21983522,1270,12627,98,100762,8360
"404",20,"Kansas",2021,8,2240663,1515213,67.6,1457261,65,57952,3.8,9717,2453,54816,50795,412.72,20589874,1597,35230,291,84285,20494
"405",20,"Kansas",2021,9,2241517,1514736,67.6,1455745,64.9,58991,3.9,6822,1696,39498,35918,409.93,14465819,1346,40494,463,86805,21713
"406",20,"Kansas",2021,10,2242248,1511907,67.4,1453414,64.8,58493,3.9,5873,1658,30523,31092,411.82,12571475,1258,26540,333,62565,16161
"407",20,"Kansas",2021,11,2242756,1505687,67.1,1451636,64.7,54051,3.6,6175,1601,35434,30615,422.56,12718666,1073,29437,337,40843,14178
"408",20,"Kansas",2021,12,2243157,1500738,66.9,1450942,64.7,49796,3.3,7507,2288,31947,31424,424.86,13158997,924,50995,295,70405,23347
"409",21,"Kentucky",2020,1,3504469,2081086,59.4,1995321,56.9,85765,4.1,14700,7319,98923,88066,377.45,33370778,1394,0,0,0,0
"410",21,"Kentucky",2020,2,3504588,2077898,59.3,1991434,56.8,86464,4.2,10138,4627,92253,83149,383.57,32004993,1152,0,0,0,0
"411",21,"Kentucky",2020,3,3505113,2075112,59.2,1988308,56.7,86804,4.2,215419,17875,159083,113840,388.34,44292633,3745,380,7,0,291
"412",21,"Kentucky",2020,4,3505783,2087483,59.5,1734915,49.5,352568,16.9,417539,208678,958440,860305,356.64,306955618,606,3840,212,0,11211
"413",21,"Kentucky",2020,5,3505869,2073314,59.1,1846754,52.7,226560,10.9,260797,66741,960763,955822,332.16,317705362,1675,5270,204,0,15035
"414",21,"Kentucky",2020,6,3506224,1962690,56,1851652,52.8,111038,5.7,140813,20332,843486,792879,296.29,235294391,2130,5762,151,0,14572
"415",21,"Kentucky",2020,7,3506659,1968434,56.1,1858922,53,109512,5.6,105013,12735,601272,570939,282.55,161672356,2365,13722,160,0,17944
"416",21,"Kentucky",2020,8,3507887,1974553,56.3,1865892,53.2,108661,5.5,70595,8569,607371,526001,280.93,148091201,2794,19967,209,0,20990
"417",21,"Kentucky",2020,9,3509267,1979845,56.4,1870874,53.3,108971,5.5,34347,4661,431232,373834,281.36,105421817,23271,21573,246,0,17198
"418",21,"Kentucky",2020,10,3510534,1983293,56.5,1873315,53.4,109978,5.5,27475,4390,280177,219780,286.7,63172499,19681,33272,322,0,23461
"419",21,"Kentucky",2020,11,3511462,1983374,56.5,1872685,53.3,110689,5.6,32754,4055,219091,146906,302.09,44496678,8707,70783,495,0,42545
"420",21,"Kentucky",2020,12,3512248,1982759,56.5,1871847,53.3,110912,5.6,49784,4641,190253,125659,300.49,37725388,4807,87164,867,0,55353
"421",21,"Kentucky",2021,1,3512884,1989380,56.6,1882979,53.6,106401,5.3,41765,6532,169356,116885,325.01,38056595,3887,97769,984,0,53886
"422",21,"Kentucky",2021,2,3513075,1993096,56.7,1889712,53.8,103384,5.2,49989,4776,166301,105977,335.16,35577705,2635,45836,849,0,32558
"423",21,"Kentucky",2021,3,3513671,1990742,56.7,1891121,53.8,99621,5,65878,7842,176316,108969,352.08,38397785,2140,23184,1367,372469,17397
"424",21,"Kentucky",2021,4,3514382,1990096,56.6,1896069,54,94027,4.7,36820,6852,857141,66920,365.14,24453654,1214,16943,509,651351,12675
"425",21,"Kentucky",2021,5,3515293,1988110,56.6,1898982,54,89128,4.5,24557,4149,97218,60107,374.45,22537601,834,14117,331,324739,12769
"426",21,"Kentucky",2021,6,3516470,1980046,56.3,1892143,53.8,87903,4.4,24448,3892,101933,93362,392.58,36653224,1112,5811,338,221393,7794
"427",21,"Kentucky",2021,7,3517711,1980784,56.3,1894190,53.8,86594,4.4,26224,3793,81714,75455,379.08,28638191,1181,14825,112,107753,10090
"428",21,"Kentucky",2021,8,3518922,1985736,56.4,1900726,54,85010,4.3,10170,2868,68953,62099,360.45,22416243,1072,85977,386,125478,46832
"429",21,"Kentucky",2021,9,3520233,1987131,56.4,1902414,54,84717,4.3,13813,2474,53204,47870,359.76,17277808,1012,120147,937,171806,72940
"430",21,"Kentucky",2021,10,3521490,1992238,56.6,1907639,54.2,84599,4.2,17407,2128,49563,45506,371.68,16937604,876,60359,1126,118375,44871
"431",21,"Kentucky",2021,11,3522385,1997373,56.7,1915702,54.4,81671,4.1,12592,1906,60421,53479,399.75,21361659,719,37936,1119,65434,24937
"432",21,"Kentucky",2021,12,3523117,2002624,56.8,1923807,54.6,78817,3.9,14339,2214,44434,42068,371.44,15647694,621,69216,1154,97305,38345
"433",22,"Louisiana",2020,1,3584646,2150907,60,2041637,57,109270,5.1,9085,3488,59245,45436,218.91,9859509,988,0,0,0,0
"434",22,"Louisiana",2020,2,3583665,2151507,60,2039411,56.9,112096,5.2,7017,2765,57236,41792,220.4,9127127,927,0,0,0,0
"435",22,"Louisiana",2020,3,3583040,2150787,60,2036022,56.8,114765,5.3,219100,46968,190889,108459,210.62,22215850,1057,3300,144,0,2399
"436",22,"Louisiana",2020,4,3582557,2041667,57,1773471,49.5,268196,13.1,330370,221108,992350,935016,195.32,175606961,1141,23832,1628,0,57965
"437",22,"Louisiana",2020,5,3581304,2039684,57,1771746,49.5,267938,13.1,124310,73745,1307256,1172589,186.59,206277488,1476,11800,970,0,34996
"438",22,"Louisiana",2020,6,3580287,1955017,54.6,1772157,49.5,182860,9.4,102205,36326,1304562,1348700,182.81,231050879,1546,16465,444,0,19869
"439",22,"Louisiana",2020,7,3579383,1952856,54.6,1775157,49.6,177699,9.1,95734,38644,1254757,1321271,180.68,232398199,1933,55566,643,0,30357
"440",22,"Louisiana",2020,8,3579331,2096160,58.6,1924464,53.8,171696,8.2,55629,20076,1133320,1089444,180.86,193433110,2247,35855,1056,0,16484
"441",22,"Louisiana",2020,9,3579467,2095001,58.5,1927988,53.9,167013,8,61824,11549,949999,937974,183.45,169488458,43889,19121,579,0,19466
"442",22,"Louisiana",2020,10,3579445,2094453,58.5,1929972,53.9,164481,7.9,43123,12188,547203,553528,181.38,98785549,55831,19425,419,0,16615
"443",22,"Louisiana",2020,11,3579170,2094642,58.5,1929950,53.9,164692,7.9,125882,5516,362174,330695,183.04,59510017,25971,43444,492,0,22963
"444",22,"Louisiana",2020,12,3578682,2095025,58.5,1929532,53.9,165493,7.9,51677,1599,275354,226610,185.83,41343489,15649,74672,982,0,43083
"445",22,"Louisiana",2021,1,3578075,2084330,58.3,1925840,53.8,158490,7.6,61092,2975,268277,142976,192.98,26839173,10624,90394,1371,0,52003
"446",22,"Louisiana",2021,2,3576989,2075645,58,1918466,53.6,157179,7.6,26200,5342,201482,142103,193.03,26572068,8281,33654,820,0,26153
"447",22,"Louisiana",2021,3,3576188,2074302,58,1921772,53.7,152530,7.4,40614,1069,192937,160983,187.81,29359961,8165,16069,553,311147,13971
"448",22,"Louisiana",2021,4,3575588,2068859,57.9,1919523,53.7,149336,7.2,33448,19381,200272,158339,182.86,28233284,4813,13299,252,520427,9198
"449",22,"Louisiana",2021,5,3575089,2070056,57.9,1923359,53.8,146697,7.1,26131,14873,216106,165163,175.57,28296521,2348,13452,213,225644,8976
"450",22,"Louisiana",2021,6,3574916,2068698,57.9,1925365,53.9,143333,6.9,20142,10043,210370,206376,177.07,35788344,2626,9759,161,157359,8220
"451",22,"Louisiana",2021,7,3574759,2069445,57.9,1933225,54.1,136220,6.6,17718,6033,190474,170293,177.65,29698545,3883,50217,222,111618,18997
"452",22,"Louisiana",2021,8,3574693,2065886,57.8,1937566,54.2,128320,6.2,9919,4234,175295,149721,180.67,26696451,2525,147768,1380,201100,74480
"453",22,"Louisiana",2021,9,3574859,2062198,57.7,1942053,54.3,120145,5.8,35725,14068,160876,152507,184.96,27935074,4519,59052,1487,192337,45014
"454",22,"Louisiana",2021,10,3574819,2060752,57.6,1949149,54.5,111603,5.4,11289,5163,109750,108335,187.97,20144661,5825,20702,699,108875,14401
"455",22,"Louisiana",2021,11,3574517,2061116,57.7,1956703,54.7,104413,5.1,7689,2841,80251,84535,194.62,16239810,3936,11658,263,55806,6352
"456",22,"Louisiana",2021,12,3574024,2062975,57.7,1964680,55,98295,4.8,7663,2663,67755,69068,193.96,13232422,2590,39613,191,68258,7846
"457",23,"Maine",2020,1,1115592,699646,62.7,678873,60.9,20773,3,5369,3593,35544,30384,355.11,10598036,308,0,0,0,0
"458",23,"Maine",2020,2,1115854,699067,62.6,677448,60.7,21619,3.1,3070,2190,35658,31939,356.95,11261830,319,0,0,0,0
"459",23,"Maine",2020,3,1116239,697728,62.5,676175,60.6,21553,3.1,61014,17850,80173,66540,349.92,22966053,649,222,3,0,150
"460",23,"Maine",2020,4,1116663,654335,58.6,594673,53.3,59662,9.1,46687,48098,279109,264042,333.15,86870602,910,811,46,0,2442
"461",23,"Maine",2020,5,1116950,681019,61,624764,55.9,56255,8.3,43670,26954,519523,397652,335.08,130809248,1026,1169,34,0,2293
"462",23,"Maine",2020,6,1117286,661977,59.2,626891,56.1,35086,5.3,14229,13904,308056,317998,303.85,93879586,1345,950,16,0,1870
"463",23,"Maine",2020,7,1117659,690375,61.8,629790,56.3,60585,8.8,11208,8055,260339,250592,294.53,71115306,3497,707,18,0,1462
"464",23,"Maine",2020,8,1118255,666897,59.6,632379,56.6,34518,5.2,5946,4047,209028,201929,297.49,58112440,5375,600,8,0,1231
"465",23,"Maine",2020,9,1118905,666384,59.6,634000,56.7,32384,4.9,6040,2083,121823,108384,296.1,30910203,9235,842,5,0,963
"466",23,"Maine",2020,10,1119531,666379,59.5,634487,56.7,31892,4.8,5257,1684,74701,59112,297.34,16455199,4745,1119,0,0,821
"467",23,"Maine",2020,11,1120025,666706,59.5,633957,56.6,32749,4.9,7916,1954,59245,49449,312.51,14667753,2483,4865,47,0,2986
"468",23,"Maine",2020,12,1120437,666913,59.5,633553,56.5,33360,5,12855,3440,64159,53269,327.05,16678967,2039,11284,137,0,6737
"469",23,"Maine",2021,1,1120850,671317,59.9,636270,56.8,35047,5.2,11259,4055,70880,60200,336.74,19484410,1822,15823,241,0,7231
"470",23,"Maine",2021,2,1121094,672049,59.9,639651,57.1,32398,4.8,6497,3005,78130,62739,337.87,20340960,1590,5729,117,0,3943
"471",23,"Maine",2021,3,1121440,673127,60,640536,57.1,32591,4.8,6530,4241,71312,67917,340.2,22143584,1924,5735,52,141017,2904
"472",23,"Maine",2021,4,1121831,673890,60.1,641380,57.2,32510,4.8,6102,3572,60043,50859,344.23,16692261,1245,10532,41,251976,3414
"473",23,"Maine",2021,5,1122321,675184,60.2,642762,57.3,32422,4.8,4559,1917,54371,40742,343.46,13314450,968,7126,51,220905,4241
"474",23,"Maine",2021,6,1122875,674763,60.1,642292,57.2,32471,4.8,4255,1736,43830,42559,339.44,13679104,962,1461,33,92089,2494
"475",23,"Maine",2021,7,1123446,678229,60.4,645057,57.4,33172,4.9,3898,1965,36710,32151,340.39,10415262,1108,1187,36,35351,1446
"476",23,"Maine",2021,8,1124006,677717,60.3,644491,57.3,33226,4.9,3259,1172,36825,32688,346.62,10757690,1201,4979,28,29952,3037
"477",23,"Maine",2021,9,1124621,679325,60.4,646380,57.5,32945,4.8,2324,1648,28271,20007,345.22,6526403,743,12774,85,36728,6030
"478",23,"Maine",2021,10,1125207,679468,60.4,646411,57.4,33057,4.9,2793,614,21280,15147,346.74,4970738,497,15015,139,28125,6200
"479",23,"Maine",2021,11,1125676,678843,60.3,645878,57.4,32965,4.9,3855,1289,22462,18545,356.73,6215032,473,15684,153,23090,8128
"480",23,"Maine",2021,12,1126074,677134,60.1,645328,57.3,31806,4.7,4976,1903,25878,20803,372.33,7350925,472,25024,191,48239,11848
"481",24,"Maryland",2020,1,4773748,3298221,69.1,3187160,66.8,111061,3.4,16103,9674,122636,114270,353.36,39201549,1782,0,0,0,0
"482",24,"Maryland",2020,2,4773523,3298443,69.1,3184239,66.7,114204,3.5,11031,5848,116062,105857,357.78,36999215,1537,0,0,0,0
"483",24,"Maryland",2020,3,4773662,3298663,69.1,3181957,66.7,116706,3.5,189982,20635,201030,149402,352.62,51412721,2006,1025,10,0,408
"484",24,"Maryland",2020,4,4774055,3131058,65.6,2848836,59.7,282222,9,267768,143915,840406,687573,333.02,224250704,2240,18367,957,0,21944
"485",24,"Maryland",2020,5,4773107,3135302,65.7,2854474,59.8,280828,9,149392,49175,1196359,932907,322.1,293545863,2677,31064,1456,0,60566
"486",24,"Maryland",2020,6,4772600,3235141,67.8,2957538,62,277603,8.6,134689,123570,1086138,1070243,310.95,314802107,3181,16604,731,0,35970
"487",24,"Maryland",2020,7,4772159,3151830,66,2877939,60.3,273891,8.7,89343,21816,981254,784969,308.98,230995326,3689,19075,308,0,25600
"488",24,"Maryland",2020,8,4772659,3161767,66.2,2890448,60.6,271319,8.6,58526,9924,843160,697612,310.55,204036232,1111,21016,272,0,28798
"489",24,"Maryland",2020,9,4773360,3009144,63,2800001,58.7,209143,7,51244,5325,646835,477385,309.88,139430855,40709,16669,202,0,22133
"490",24,"Maryland",2020,10,4773863,3113628,65.2,2903239,60.8,210389,6.8,45434,11719,375499,329788,310.2,95137469,29853,19252,184,0,22856
"491",24,"Maryland",2020,11,4774038,3113418,65.2,2901959,60.8,211459,6.8,47916,5706,337042,216372,396,78481465,11715,49522,452,0,38769
"492",24,"Maryland",2020,12,4773973,3112292,65.2,2900385,60.8,211907,6.8,50161,12037,296877,261996,419.66,100534931,10128,77087,1194,0,62918
"493",24,"Maryland",2021,1,4773686,3106287,65.1,2907520,60.9,198767,6.4,118922,14743,324180,237300,330.25,71562272,7810,79200,1268,0,64136
"494",24,"Maryland",2021,2,4772844,3103085,65,2909565,61,193520,6.2,85563,14236,238546,277459,317.72,83305935,7288,30772,779,0,42093
"495",24,"Maryland",2021,3,4772254,3110072,65.2,2916726,61.1,193346,6.2,114277,12172,221803,315172,308.92,92433379,8424,28308,443,459538,34404
"496",24,"Maryland",2021,4,4771979,3118160,65.3,2923616,61.3,194544,6.2,58319,7991,170995,156874,318.16,47323658,3629,36974,439,1000810,42997
"497",24,"Maryland",2021,5,4771765,3123458,65.5,2931962,61.4,191496,6.1,185596,4367,198289,89921,329.29,28069512,2853,14579,746,880993,28977
"498",24,"Maryland",2021,6,4771967,3128395,65.6,2934721,61.5,193674,6.2,434107,9263,196382,106923,337.66,34214153,2468,2822,299,494137,12526
"499",24,"Maryland",2021,7,4772209,3135820,65.7,2948226,61.8,187594,6,82470,5440,152340,101247,339.19,32770080,2574,4954,79,201349,8996
"500",24,"Maryland",2021,8,4772633,3142393,65.8,2954396,61.9,187997,6,83215,5432,174968,112123,341.5,36743771,2267,26564,168,157828,21454
"501",24,"Maryland",2021,9,4773310,3144128,65.9,2960518,62,183610,5.8,51582,5443,169514,111124,345.45,37053614,2417,35127,413,164557,30398
"502",24,"Maryland",2021,10,4773737,3139876,65.8,2964115,62.1,175761,5.6,23607,5366,127905,111588,349.93,37550930,2174,30130,452,125726,28748
"503",24,"Maryland",2021,11,4773841,3137617,65.7,2968291,62.2,169326,5.4,15280,5190,102148,120254,345.02,40219410,2365,23963,319,97598,22372
"504",24,"Maryland",2021,12,4773690,3132555,65.6,2976082,62.3,156473,5,23291,5327,95524,104430,347.22,35263297,2518,93335,351,182103,43363
"505",25,"Massachusetts",2020,1,5647161,3763790,66.6,3657139,64.8,106651,2.8,30077,24606,302850,289124,545.98,153772334,4575,0,0,0,0
"506",25,"Massachusetts",2020,2,5647178,3747222,66.4,3642616,64.5,104606,2.8,24418,17153,302319,277813,549.63,149894988,3969,0,0,0,0
"507",25,"Massachusetts",2020,3,5647723,3728887,66,3627179,64.2,101708,2.7,408645,70296,673536,393581,557.19,214894226,5142,4151,51,0,423
"508",25,"Massachusetts",2020,4,5648468,3409863,60.4,2851481,50.5,558382,16.4,353459,383921,1943962,1723282,531.09,909261601,7201,52485,2997,0,44641
"509",25,"Massachusetts",2020,5,5647805,3609060,63.9,3056433,54.1,552627,15.3,162457,155950,2716786,2170326,444.96,966147387,8583,38337,3585,0,104723
"510",25,"Massachusetts",2020,6,5647618,3683679,65.2,3138699,55.6,544980,14.8,132296,92324,2310433,2304876,425.55,985839818,13082,13343,1391,0,43755
"511",25,"Massachusetts",2020,7,5647519,3563106,63.1,3213230,56.9,349876,9.8,81942,52849,2057584,2120854,401.55,798104743,16192,8019,538,0,19796
"512",25,"Massachusetts",2020,8,5647588,3614444,64,3277606,58,336838,9.3,68153,26494,2001722,1698662,396.96,641557360,20097,11183,459,0,10679
"513",25,"Massachusetts",2020,9,5647956,3655222,64.7,3330763,59,324459,8.9,84802,28003,1359588,1640046,406.04,632141930,101098,8779,385,0,9359
"514",25,"Massachusetts",2020,10,5648070,3688327,65.3,3373320,59.7,315007,8.5,174081,36451,979416,842026,431.29,336101986,69574,23849,519,0,13666
"515",25,"Massachusetts",2020,11,5647713,3721554,65.9,3408246,60.3,313308,8.4,149285,51619,923416,654111,490.85,293172174,38734,64617,722,0,23193
"516",25,"Massachusetts",2020,12,5647094,3753070,66.5,3438583,60.9,314487,8.4,98357,20379,644981,606531,496.73,274147088,34060,138880,1525,0,51931
"517",25,"Massachusetts",2021,1,5646187,3756720,66.5,3461950,61.3,294770,7.8,98015,16343,750385,518127,521.24,244885934,21391,155824,2198,0,63721
"518",25,"Massachusetts",2021,2,5644665,3740812,66.3,3477886,61.6,262926,7,58999,18211,582936,542858,500.18,247620751,18824,62126,1609,0,33073
"519",25,"Massachusetts",2021,3,5643634,3744412,66.3,3492255,61.9,252157,6.7,70988,24006,512177,676228,489.93,305850657,20857,53282,1124,712541,19885
"520",25,"Massachusetts",2021,4,5642830,3745672,66.4,3504836,62.1,240836,6.4,54461,17548,384076,367664,508.13,171871729,11913,55931,471,1157487,18953
"521",25,"Massachusetts",2021,5,5642325,3702078,65.6,3518551,62.4,183527,5,37111,12300,369354,284537,510.56,133255640,9224,21373,284,1221893,11362
"522",25,"Massachusetts",2021,6,5642222,3696738,65.5,3516227,62.3,180511,4.9,38273,13281,280300,309294,503.55,144525114,8293,3332,135,601079,4574
"523",25,"Massachusetts",2021,7,5642181,3701567,65.6,3521149,62.4,180418,4.9,32921,12545,267131,259893,496.16,120713981,6889,8113,79,187231,3927
"524",25,"Massachusetts",2021,8,5642135,3709495,65.7,3524102,62.5,185393,5,20395,10158,294629,269612,496.51,125970406,7245,36640,151,138390,11139
"525",25,"Massachusetts",2021,9,5642362,3720738,65.9,3527841,62.5,192897,5.2,22235,20939,228835,263546,504.98,123338485,5833,52124,351,139758,16309
"526",25,"Massachusetts",2021,10,5642355,3726312,66,3529322,62.6,196990,5.3,21521,9521,241915,208981,518.7,102489721,3156,43168,407,121127,14701
"527",25,"Massachusetts",2021,11,5641809,3732005,66.1,3537280,62.7,194725,5.2,31175,11959,231043,226820,538.39,116446770,5043,60530,382,98175,16156
"528",25,"Massachusetts",2021,12,5641041,3690317,65.4,3545224,62.8,145093,3.9,40184,15265,240182,226691,555.83,121852526,4534,177405,789,244304,35602
"529",26,"Michigan",2020,1,7998157,4936707,61.7,4753182,59.4,183525,3.7,54329,45059,356257,327537,331.07,105387584,4977,0,0,0,0
"530",26,"Michigan",2020,2,7996913,4927949,61.6,4743379,59.3,184570,3.7,23589,18348,311734,284774,329.75,92148951,4761,0,0,0,0
"531",26,"Michigan",2020,3,7996478,4917789,61.5,4734860,59.2,182929,3.7,656570,28890,561430,408797,326.15,130314810,1576,4741,136,0,914
"532",26,"Michigan",2020,4,7996378,4586421,57.4,3502065,43.8,1084356,23.6,677926,614369,3317182,2686557,333.15,876212170,7736,34080,3312,0,87465
"533",26,"Michigan",2020,5,7994582,4695183,58.7,3718354,46.5,976829,20.8,221346,281311,3863790,3674124,318.14,1129559320,13082,17209,1925,0,55501
"534",26,"Michigan",2020,6,7993462,4917012,61.5,4221930,52.8,695082,14.1,109836,92153,3033932,2823773,306.46,805386130,9792,13747,787,0,25101
"535",26,"Michigan",2020,7,7992512,4835421,60.5,4399525,55,435896,9,98353,71292,2205752,2229930,303.99,617054470,16178,18440,270,0,21241
"536",26,"Michigan",2020,8,7993400,4841531,60.6,4428898,55.4,412633,8.5,73619,37508,2062920,1931664,312.29,556657904,26063,22940,298,0,21734
"537",26,"Michigan",2020,9,7994613,4848757,60.7,4450747,55.7,398010,8.2,71112,23134,1601916,1320198,304.32,370145529,114315,23903,327,0,18570
"538",26,"Michigan",2020,10,7995545,4854613,60.7,4461770,55.8,392843,8.1,58217,18694,942408,786895,307.73,224405427,80465,51187,564,0,32086
"539",26,"Michigan",2020,11,7995779,4855661,60.7,4458979,55.8,396682,8.2,96340,22561,764320,670091,309.39,194846485,38894,179846,1715,0,92293
"540",26,"Michigan",2020,12,7995651,4855353,60.7,4454983,55.7,400370,8.2,98780,30522,765624,643748,308.32,187181155,38194,152805,3461,0,112888
"541",26,"Michigan",2021,1,7995094,4736547,59.2,4465785,55.9,270762,5.7,86170,36001,774048,632913,336.89,200390490,27917,84942,2592,0,69457
"542",26,"Michigan",2021,2,7993560,4695097,58.7,4451838,55.7,243259,5.2,56838,21915,661015,576079,317.93,171811435,21650,37668,1045,0,30984
"543",26,"Michigan",2021,3,7992752,4703325,58.8,4464444,55.9,238881,5.1,59138,16484,642111,553239,319.52,166663759,20372,85183,629,732257,37633
"544",26,"Michigan",2021,4,7992326,4701286,58.8,4469739,55.9,231547,4.9,107355,28464,447036,332869,329.15,103187779,10278,194798,1496,1443610,109614
"545",26,"Michigan",2021,5,7992231,4711054,58.9,4476033,56,235021,5,57558,35660,560290,334259,328,100814954,10679,67662,1756,1116319,68631
"546",26,"Michigan",2021,6,7992764,4719156,59,4484435,56.1,234721,5,39022,24813,404853,340126,327.7,101354419,11686,8805,651,506572,19249
"547",26,"Michigan",2021,7,7993437,4715139,59,4487742,56.1,227397,4.8,71152,20237,336821,256708,329.46,78427979,5945,9211,198,206370,9707
"548",26,"Michigan",2021,8,7994128,4726020,59.1,4502135,56.3,223885,4.7,41982,20680,412485,283282,332.59,88342908,9612,46202,343,160767,25719
"549",26,"Michigan",2021,9,7995169,4758679,59.5,4461036,55.8,297643,6.3,60588,15476,276997,208278,332.25,65774958,12109,84818,750,183570,43175
"550",26,"Michigan",2021,10,7995883,4758376,59.5,4467097,55.9,291279,6.1,71791,10670,217996,155370,335.9,50454292,5517,126199,1265,165916,63459
